Amount,n1000,n500,n100,n50,n20,n10
324530,324,1,0,0,1,1
324540,324,0,4,1,4,1
324550,324,1,0,0,2,1
324560,324,1,0,1,0,1
324570,324,1,0,0,3,1
324580,324,1,0,1,1,1
324590,324,1,0,0,4,1
324600,324,1,0,1,2,1
324610,324,1,1,0,0,1
324620,324,1,0,1,3,1
324630,324,1,1,0,1,1
324640,324,1,0,1,4,1
324650,324,1,1,0,2,1
324660,324,1,1,1,0,1
324670,324,1,1,0,3,1
324680,324,1,1,1,1,1
324690,324,1,1,0,4,1
324700,324,1,1,1,2,1
324710,324,1,2,0,0,1
324720,324,1,1,1,3,1
324730,324,1,2,0,1,1
324740,324,1,1,1,4,1
324750,324,1,2,0,2,1
324760,324,1,2,1,0,1
324770,324,1,2,0,3,1
324780,324,1,2,1,1,1
324790,324,1,2,0,4,1
324800,324,1,2,1,2,1
324810,324,1,3,0,0,1
324820,324,1,2,1,3,1
324830,324,1,3,0,1,1
324840,324,1,2,1,4,1
324850,324,1,3,0,2,1
324860,324,1,3,1,0,1
324870,324,1,3,0,3,1
324880,324,1,3,1,1,1
324890,324,1,3,0,4,1
324900,324,1,3,1,2,1
324910,324,1,4,0,0,1
324920,324,1,3,1,3,1
324930,324,1,4,0,1,1
324940,324,1,3,1,4,1
324950,324,1,4,0,2,1
324960,324,1,4,1,0,1
324970,324,1,4,0,3,1
324980,324,1,4,1,1,1
324990,324,1,4,0,4,1
325000,324,1,4,1,2,1
325010,325,0,0,0,0,1
325020,324,1,4,1,3,1
325030,325,0,0,0,1,1
325040,324,1,4,1,4,1
325050,325,0,0,0,2,1
325060,325,0,0,1,0,1
325070,325,0,0,0,3,1
325080,325,0,0,1,1,1
325090,325,0,0,0,4,1
325100,325,0,0,1,2,1
325110,325,0,1,0,0,1
325120,325,0,0,1,3,1
325130,325,0,1,0,1,1
325140,325,0,0,1,4,1
325150,325,0,1,0,2,1
325160,325,0,1,1,0,1
325170,325,0,1,0,3,1
325180,325,0,1,1,1,1
325190,325,0,1,0,4,1
325200,325,0,1,1,2,1
325210,325,0,2,0,0,1
325220,325,0,1,1,3,1
325230,325,0,2,0,1,1
325240,325,0,1,1,4,1
325250,325,0,2,0,2,1
325260,325,0,2,1,0,1
325270,325,0,2,0,3,1
325280,325,0,2,1,1,1
325290,325,0,2,0,4,1
325300,325,0,2,1,2,1
325310,325,0,3,0,0,1
325320,325,0,2,1,3,1
325330,325,0,3,0,1,1
325340,325,0,2,1,4,1
325350,325,0,3,0,2,1
325360,325,0,3,1,0,1
325370,325,0,3,0,3,1
325380,325,0,3,1,1,1
325390,325,0,3,0,4,1
325400,325,0,3,1,2,1
325410,325,0,4,0,0,1
325420,325,0,3,1,3,1
325430,325,0,4,0,1,1
325440,325,0,3,1,4,1
325450,325,0,4,0,2,1
325460,325,0,4,1,0,1
325470,325,0,4,0,3,1
325480,325,0,4,1,1,1
325490,325,0,4,0,4,1
325500,325,0,4,1,2,1
325510,325,1,0,0,0,1
325520,325,0,4,1,3,1
325530,325,1,0,0,1,1
325540,325,0,4,1,4,1
325550,325,1,0,0,2,1
325560,325,1,0,1,0,1
325570,325,1,0,0,3,1
325580,325,1,0,1,1,1
325590,325,1,0,0,4,1
325600,325,1,0,1,2,1
325610,325,1,1,0,0,1
325620,325,1,0,1,3,1
325630,325,1,1,0,1,1
325640,325,1,0,1,4,1
325650,325,1,1,0,2,1
325660,325,1,1,1,0,1
325670,325,1,1,0,3,1
325680,325,1,1,1,1,1
325690,325,1,1,0,4,1
325700,325,1,1,1,2,1
325710,325,1,2,0,0,1
325720,325,1,1,1,3,1
325730,325,1,2,0,1,1
325740,325,1,1,1,4,1
325750,325,1,2,0,2,1
325760,325,1,2,1,0,1
325770,325,1,2,0,3,1
325780,325,1,2,1,1,1
325790,325,1,2,0,4,1
325800,325,1,2,1,2,1
325810,325,1,3,0,0,1
325820,325,1,2,1,3,1
325830,325,1,3,0,1,1
325840,325,1,2,1,4,1
325850,325,1,3,0,2,1
325860,325,1,3,1,0,1
325870,325,1,3,0,3,1
325880,325,1,3,1,1,1
325890,325,1,3,0,4,1
325900,325,1,3,1,2,1
325910,325,1,4,0,0,1
325920,325,1,3,1,3,1
325930,325,1,4,0,1,1
325940,325,1,3,1,4,1
325950,325,1,4,0,2,1
325960,325,1,4,1,0,1
325970,325,1,4,0,3,1
325980,325,1,4,1,1,1
325990,325,1,4,0,4,1
326000,325,1,4,1,2,1
326010,326,0,0,0,0,1
326020,325,1,4,1,3,1
326030,326,0,0,0,1,1
326040,325,1,4,1,4,1
326050,326,0,0,0,2,1
326060,326,0,0,1,0,1
326070,326,0,0,0,3,1
326080,326,0,0,1,1,1
326090,326,0,0,0,4,1
326100,326,0,0,1,2,1
326110,326,0,1,0,0,1
326120,326,0,0,1,3,1
326130,326,0,1,0,1,1
326140,326,0,0,1,4,1
326150,326,0,1,0,2,1
326160,326,0,1,1,0,1
326170,326,0,1,0,3,1
326180,326,0,1,1,1,1
326190,326,0,1,0,4,1
326200,326,0,1,1,2,1
326210,326,0,2,0,0,1
326220,326,0,1,1,3,1
326230,326,0,2,0,1,1
326240,326,0,1,1,4,1
326250,326,0,2,0,2,1
326260,326,0,2,1,0,1
326270,326,0,2,0,3,1
326280,326,0,2,1,1,1
326290,326,0,2,0,4,1
326300,326,0,2,1,2,1
326310,326,0,3,0,0,1
326320,326,0,2,1,3,1
326330,326,0,3,0,1,1
326340,326,0,2,1,4,1
326350,326,0,3,0,2,1
326360,326,0,3,1,0,1
326370,326,0,3,0,3,1
326380,326,0,3,1,1,1
326390,326,0,3,0,4,1
326400,326,0,3,1,2,1
326410,326,0,4,0,0,1
326420,326,0,3,1,3,1
326430,326,0,4,0,1,1
326440,326,0,3,1,4,1
326450,326,0,4,0,2,1
326460,326,0,4,1,0,1
326470,326,0,4,0,3,1
326480,326,0,4,1,1,1
326490,326,0,4,0,4,1
326500,326,0,4,1,2,1
326510,326,1,0,0,0,1
326520,326,0,4,1,3,1
326530,326,1,0,0,1,1
326540,326,0,4,1,4,1
326550,326,1,0,0,2,1
326560,326,1,0,1,0,1
326570,326,1,0,0,3,1
326580,326,1,0,1,1,1
326590,326,1,0,0,4,1
326600,326,1,0,1,2,1
326610,326,1,1,0,0,1
326620,326,1,0,1,3,1
326630,326,1,1,0,1,1
326640,326,1,0,1,4,1
326650,326,1,1,0,2,1
326660,326,1,1,1,0,1
326670,326,1,1,0,3,1
326680,326,1,1,1,1,1
326690,326,1,1,0,4,1
326700,326,1,1,1,2,1
326710,326,1,2,0,0,1
326720,326,1,1,1,3,1
326730,326,1,2,0,1,1
326740,326,1,1,1,4,1
326750,326,1,2,0,2,1
326760,326,1,2,1,0,1
326770,326,1,2,0,3,1
326780,326,1,2,1,1,1
326790,326,1,2,0,4,1
326800,326,1,2,1,2,1
326810,326,1,3,0,0,1
326820,326,1,2,1,3,1
326830,326,1,3,0,1,1
326840,326,1,2,1,4,1
326850,326,1,3,0,2,1
326860,326,1,3,1,0,1
326870,326,1,3,0,3,1
326880,326,1,3,1,1,1
326890,326,1,3,0,4,1
326900,326,1,3,1,2,1
326910,326,1,4,0,0,1
326920,326,1,3,1,3,1
326930,326,1,4,0,1,1
326940,326,1,3,1,4,1
326950,326,1,4,0,2,1
326960,326,1,4,1,0,1
326970,326,1,4,0,3,1
326980,326,1,4,1,1,1
326990,326,1,4,0,4,1
327000,326,1,4,1,2,1
327010,327,0,0,0,0,1
327020,326,1,4,1,3,1
327030,327,0,0,0,1,1
327040,326,1,4,1,4,1
327050,327,0,0,0,2,1
327060,327,0,0,1,0,1
327070,327,0,0,0,3,1
327080,327,0,0,1,1,1
327090,327,0,0,0,4,1
327100,327,0,0,1,2,1
327110,327,0,1,0,0,1
327120,327,0,0,1,3,1
327130,327,0,1,0,1,1
327140,327,0,0,1,4,1
327150,327,0,1,0,2,1
327160,327,0,1,1,0,1
327170,327,0,1,0,3,1
327180,327,0,1,1,1,1
327190,327,0,1,0,4,1
327200,327,0,1,1,2,1
327210,327,0,2,0,0,1
327220,327,0,1,1,3,1
327230,327,0,2,0,1,1
327240,327,0,1,1,4,1
327250,327,0,2,0,2,1
327260,327,0,2,1,0,1
327270,327,0,2,0,3,1
327280,327,0,2,1,1,1
327290,327,0,2,0,4,1
327300,327,0,2,1,2,1
327310,327,0,3,0,0,1
327320,327,0,2,1,3,1
327330,327,0,3,0,1,1
327340,327,0,2,1,4,1
327350,327,0,3,0,2,1
327360,327,0,3,1,0,1
327370,327,0,3,0,3,1
327380,327,0,3,1,1,1
327390,327,0,3,0,4,1
327400,327,0,3,1,2,1
327410,327,0,4,0,0,1
327420,327,0,3,1,3,1
327430,327,0,4,0,1,1
327440,327,0,3,1,4,1
327450,327,0,4,0,2,1
327460,327,0,4,1,0,1
327470,327,0,4,0,3,1
327480,327,0,4,1,1,1
327490,327,0,4,0,4,1
327500,327,0,4,1,2,1
327510,327,1,0,0,0,1
327520,327,0,4,1,3,1
327530,327,1,0,0,1,1
327540,327,0,4,1,4,1
327550,327,1,0,0,2,1
327560,327,1,0,1,0,1
327570,327,1,0,0,3,1
327580,327,1,0,1,1,1
327590,327,1,0,0,4,1
327600,327,1,0,1,2,1
327610,327,1,1,0,0,1
327620,327,1,0,1,3,1
327630,327,1,1,0,1,1
327640,327,1,0,1,4,1
327650,327,1,1,0,2,1
327660,327,1,1,1,0,1
327670,327,1,1,0,3,1
327680,327,1,1,1,1,1
327690,327,1,1,0,4,1
327700,327,1,1,1,2,1
327710,327,1,2,0,0,1
327720,327,1,1,1,3,1
327730,327,1,2,0,1,1
327740,327,1,1,1,4,1
327750,327,1,2,0,2,1
327760,327,1,2,1,0,1
327770,327,1,2,0,3,1
327780,327,1,2,1,1,1
327790,327,1,2,0,4,1
327800,327,1,2,1,2,1
327810,327,1,3,0,0,1
327820,327,1,2,1,3,1
327830,327,1,3,0,1,1
327840,327,1,2,1,4,1
327850,327,1,3,0,2,1
327860,327,1,3,1,0,1
327870,327,1,3,0,3,1
327880,327,1,3,1,1,1
327890,327,1,3,0,4,1
327900,327,1,3,1,2,1
327910,327,1,4,0,0,1
327920,327,1,3,1,3,1
327930,327,1,4,0,1,1
327940,327,1,3,1,4,1
327950,327,1,4,0,2,1
327960,327,1,4,1,0,1
327970,327,1,4,0,3,1
327980,327,1,4,1,1,1
327990,327,1,4,0,4,1
328000,327,1,4,1,2,1
328010,328,0,0,0,0,1
328020,327,1,4,1,3,1
328030,328,0,0,0,1,1
328040,327,1,4,1,4,1
328050,328,0,0,0,2,1
328060,328,0,0,1,0,1
328070,328,0,0,0,3,1
328080,328,0,0,1,1,1
328090,328,0,0,0,4,1
328100,328,0,0,1,2,1
328110,328,0,1,0,0,1
328120,328,0,0,1,3,1
328130,328,0,1,0,1,1
328140,328,0,0,1,4,1
328150,328,0,1,0,2,1
328160,328,0,1,1,0,1
328170,328,0,1,0,3,1
328180,328,0,1,1,1,1
328190,328,0,1,0,4,1
328200,328,0,1,1,2,1
328210,328,0,2,0,0,1
328220,328,0,1,1,3,1
328230,328,0,2,0,1,1
328240,328,0,1,1,4,1
328250,328,0,2,0,2,1
328260,328,0,2,1,0,1
328270,328,0,2,0,3,1
328280,328,0,2,1,1,1
328290,328,0,2,0,4,1
328300,328,0,2,1,2,1
328310,328,0,3,0,0,1
328320,328,0,2,1,3,1
328330,328,0,3,0,1,1
328340,328,0,2,1,4,1
328350,328,0,3,0,2,1
328360,328,0,3,1,0,1
328370,328,0,3,0,3,1
328380,328,0,3,1,1,1
328390,328,0,3,0,4,1
328400,328,0,3,1,2,1
328410,328,0,4,0,0,1
328420,328,0,3,1,3,1
328430,328,0,4,0,1,1
328440,328,0,3,1,4,1
328450,328,0,4,0,2,1
328460,328,0,4,1,0,1
328470,328,0,4,0,3,1
328480,328,0,4,1,1,1
328490,328,0,4,0,4,1
328500,328,0,4,1,2,1
328510,328,1,0,0,0,1
328520,328,0,4,1,3,1
328530,328,1,0,0,1,1
328540,328,0,4,1,4,1
328550,328,1,0,0,2,1
328560,328,1,0,1,0,1
328570,328,1,0,0,3,1
328580,328,1,0,1,1,1
328590,328,1,0,0,4,1
328600,328,1,0,1,2,1
328610,328,1,1,0,0,1
328620,328,1,0,1,3,1
328630,328,1,1,0,1,1
328640,328,1,0,1,4,1
328650,328,1,1,0,2,1
328660,328,1,1,1,0,1
328670,328,1,1,0,3,1
328680,328,1,1,1,1,1
328690,328,1,1,0,4,1
328700,328,1,1,1,2,1
328710,328,1,2,0,0,1
328720,328,1,1,1,3,1
328730,328,1,2,0,1,1
328740,328,1,1,1,4,1
328750,328,1,2,0,2,1
328760,328,1,2,1,0,1
328770,328,1,2,0,3,1
328780,328,1,2,1,1,1
328790,328,1,2,0,4,1
328800,328,1,2,1,2,1
328810,328,1,3,0,0,1
328820,328,1,2,1,3,1
328830,328,1,3,0,1,1
328840,328,1,2,1,4,1
328850,328,1,3,0,2,1
328860,328,1,3,1,0,1
328870,328,1,3,0,3,1
328880,328,1,3,1,1,1
328890,328,1,3,0,4,1
328900,328,1,3,1,2,1
328910,328,1,4,0,0,1
328920,328,1,3,1,3,1
328930,328,1,4,0,1,1
328940,328,1,3,1,4,1
328950,328,1,4,0,2,1
328960,328,1,4,1,0,1
328970,328,1,4,0,3,1
328980,328,1,4,1,1,1
328990,328,1,4,0,4,1
329000,328,1,4,1,2,1
329010,329,0,0,0,0,1
329020,328,1,4,1,3,1
329030,329,0,0,0,1,1
329040,328,1,4,1,4,1
329050,329,0,0,0,2,1
329060,329,0,0,1,0,1
329070,329,0,0,0,3,1
329080,329,0,0,1,1,1
329090,329,0,0,0,4,1
329100,329,0,0,1,2,1
329110,329,0,1,0,0,1
329120,329,0,0,1,3,1
329130,329,0,1,0,1,1
329140,329,0,0,1,4,1
329150,329,0,1,0,2,1
329160,329,0,1,1,0,1
329170,329,0,1,0,3,1
329180,329,0,1,1,1,1
329190,329,0,1,0,4,1
329200,329,0,1,1,2,1
329210,329,0,2,0,0,1
329220,329,0,1,1,3,1
329230,329,0,2,0,1,1
329240,329,0,1,1,4,1
329250,329,0,2,0,2,1
329260,329,0,2,1,0,1
329270,329,0,2,0,3,1
329280,329,0,2,1,1,1
329290,329,0,2,0,4,1
329300,329,0,2,1,2,1
329310,329,0,3,0,0,1
329320,329,0,2,1,3,1
329330,329,0,3,0,1,1
329340,329,0,2,1,4,1
329350,329,0,3,0,2,1
329360,329,0,3,1,0,1
329370,329,0,3,0,3,1
329380,329,0,3,1,1,1
329390,329,0,3,0,4,1
329400,329,0,3,1,2,1
329410,329,0,4,0,0,1
329420,329,0,3,1,3,1
329430,329,0,4,0,1,1
329440,329,0,3,1,4,1
329450,329,0,4,0,2,1
329460,329,0,4,1,0,1
329470,329,0,4,0,3,1
329480,329,0,4,1,1,1
329490,329,0,4,0,4,1
329500,329,0,4,1,2,1
329510,329,1,0,0,0,1
329520,329,0,4,1,3,1
329530,329,1,0,0,1,1
329540,329,0,4,1,4,1
329550,329,1,0,0,2,1
329560,329,1,0,1,0,1
329570,329,1,0,0,3,1
329580,329,1,0,1,1,1
329590,329,1,0,0,4,1
329600,329,1,0,1,2,1
329610,329,1,1,0,0,1
329620,329,1,0,1,3,1
329630,329,1,1,0,1,1
329640,329,1,0,1,4,1
329650,329,1,1,0,2,1
329660,329,1,1,1,0,1
329670,329,1,1,0,3,1
329680,329,1,1,1,1,1
329690,329,1,1,0,4,1
329700,329,1,1,1,2,1
329710,329,1,2,0,0,1
329720,329,1,1,1,3,1
329730,329,1,2,0,1,1
329740,329,1,1,1,4,1
329750,329,1,2,0,2,1
329760,329,1,2,1,0,1
329770,329,1,2,0,3,1
329780,329,1,2,1,1,1
329790,329,1,2,0,4,1
329800,329,1,2,1,2,1
329810,329,1,3,0,0,1
329820,329,1,2,1,3,1
329830,329,1,3,0,1,1
329840,329,1,2,1,4,1
329850,329,1,3,0,2,1
329860,329,1,3,1,0,1
329870,329,1,3,0,3,1
329880,329,1,3,1,1,1
329890,329,1,3,0,4,1
329900,329,1,3,1,2,1
329910,329,1,4,0,0,1
329920,329,1,3,1,3,1
329930,329,1,4,0,1,1
329940,329,1,3,1,4,1
329950,329,1,4,0,2,1
329960,329,1,4,1,0,1
329970,329,1,4,0,3,1
329980,329,1,4,1,1,1
329990,329,1,4,0,4,1
330000,329,1,4,1,2,1
330010,330,0,0,0,0,1
330020,329,1,4,1,3,1
330030,330,0,0,0,1,1
330040,329,1,4,1,4,1
330050,330,0,0,0,2,1
330060,330,0,0,1,0,1
330070,330,0,0,0,3,1
330080,330,0,0,1,1,1
330090,330,0,0,0,4,1
330100,330,0,0,1,2,1
330110,330,0,1,0,0,1
330120,330,0,0,1,3,1
330130,330,0,1,0,1,1
330140,330,0,0,1,4,1
330150,330,0,1,0,2,1
330160,330,0,1,1,0,1
330170,330,0,1,0,3,1
330180,330,0,1,1,1,1
330190,330,0,1,0,4,1
330200,330,0,1,1,2,1
330210,330,0,2,0,0,1
330220,330,0,1,1,3,1
330230,330,0,2,0,1,1
330240,330,0,1,1,4,1
330250,330,0,2,0,2,1
330260,330,0,2,1,0,1
330270,330,0,2,0,3,1
330280,330,0,2,1,1,1
330290,330,0,2,0,4,1
330300,330,0,2,1,2,1
330310,330,0,3,0,0,1
330320,330,0,2,1,3,1
330330,330,0,3,0,1,1
330340,330,0,2,1,4,1
330350,330,0,3,0,2,1
330360,330,0,3,1,0,1
330370,330,0,3,0,3,1
330380,330,0,3,1,1,1
330390,330,0,3,0,4,1
330400,330,0,3,1,2,1
330410,330,0,4,0,0,1
330420,330,0,3,1,3,1
330430,330,0,4,0,1,1
330440,330,0,3,1,4,1
330450,330,0,4,0,2,1
330460,330,0,4,1,0,1
330470,330,0,4,0,3,1
330480,330,0,4,1,1,1
330490,330,0,4,0,4,1
330500,330,0,4,1,2,1
330510,330,1,0,0,0,1
330520,330,0,4,1,3,1
330530,330,1,0,0,1,1
330540,330,0,4,1,4,1
330550,330,1,0,0,2,1
330560,330,1,0,1,0,1
330570,330,1,0,0,3,1
330580,330,1,0,1,1,1
330590,330,1,0,0,4,1
330600,330,1,0,1,2,1
330610,330,1,1,0,0,1
330620,330,1,0,1,3,1
330630,330,1,1,0,1,1
330640,330,1,0,1,4,1
330650,330,1,1,0,2,1
330660,330,1,1,1,0,1
330670,330,1,1,0,3,1
330680,330,1,1,1,1,1
330690,330,1,1,0,4,1
330700,330,1,1,1,2,1
330710,330,1,2,0,0,1
330720,330,1,1,1,3,1
330730,330,1,2,0,1,1
330740,330,1,1,1,4,1
330750,330,1,2,0,2,1
330760,330,1,2,1,0,1
330770,330,1,2,0,3,1
330780,330,1,2,1,1,1
330790,330,1,2,0,4,1
330800,330,1,2,1,2,1
330810,330,1,3,0,0,1
330820,330,1,2,1,3,1
330830,330,1,3,0,1,1
330840,330,1,2,1,4,1
330850,330,1,3,0,2,1
330860,330,1,3,1,0,1
330870,330,1,3,0,3,1
330880,330,1,3,1,1,1
330890,330,1,3,0,4,1
330900,330,1,3,1,2,1
330910,330,1,4,0,0,1
330920,330,1,3,1,3,1
330930,330,1,4,0,1,1
330940,330,1,3,1,4,1
330950,330,1,4,0,2,1
330960,330,1,4,1,0,1
330970,330,1,4,0,3,1
330980,330,1,4,1,1,1
330990,330,1,4,0,4,1
331000,330,1,4,1,2,1
331010,331,0,0,0,0,1
331020,330,1,4,1,3,1
331030,331,0,0,0,1,1
331040,330,1,4,1,4,1
331050,331,0,0,0,2,1
331060,331,0,0,1,0,1
331070,331,0,0,0,3,1
331080,331,0,0,1,1,1
331090,331,0,0,0,4,1
331100,331,0,0,1,2,1
331110,331,0,1,0,0,1
331120,331,0,0,1,3,1
331130,331,0,1,0,1,1
331140,331,0,0,1,4,1
331150,331,0,1,0,2,1
331160,331,0,1,1,0,1
331170,331,0,1,0,3,1
331180,331,0,1,1,1,1
331190,331,0,1,0,4,1
331200,331,0,1,1,2,1
331210,331,0,2,0,0,1
331220,331,0,1,1,3,1
331230,331,0,2,0,1,1
331240,331,0,1,1,4,1
331250,331,0,2,0,2,1
331260,331,0,2,1,0,1
331270,331,0,2,0,3,1
331280,331,0,2,1,1,1
331290,331,0,2,0,4,1
331300,331,0,2,1,2,1
331310,331,0,3,0,0,1
331320,331,0,2,1,3,1
331330,331,0,3,0,1,1
331340,331,0,2,1,4,1
331350,331,0,3,0,2,1
331360,331,0,3,1,0,1
331370,331,0,3,0,3,1
331380,331,0,3,1,1,1
331390,331,0,3,0,4,1
331400,331,0,3,1,2,1
331410,331,0,4,0,0,1
331420,331,0,3,1,3,1
331430,331,0,4,0,1,1
331440,331,0,3,1,4,1
331450,331,0,4,0,2,1
331460,331,0,4,1,0,1
331470,331,0,4,0,3,1
331480,331,0,4,1,1,1
331490,331,0,4,0,4,1
331500,331,0,4,1,2,1
331510,331,1,0,0,0,1
331520,331,0,4,1,3,1
331530,331,1,0,0,1,1
331540,331,0,4,1,4,1
331550,331,1,0,0,2,1
331560,331,1,0,1,0,1
331570,331,1,0,0,3,1
331580,331,1,0,1,1,1
331590,331,1,0,0,4,1
331600,331,1,0,1,2,1
331610,331,1,1,0,0,1
331620,331,1,0,1,3,1
331630,331,1,1,0,1,1
331640,331,1,0,1,4,1
331650,331,1,1,0,2,1
331660,331,1,1,1,0,1
331670,331,1,1,0,3,1
331680,331,1,1,1,1,1
331690,331,1,1,0,4,1
331700,331,1,1,1,2,1
331710,331,1,2,0,0,1
331720,331,1,1,1,3,1
331730,331,1,2,0,1,1
331740,331,1,1,1,4,1
331750,331,1,2,0,2,1
331760,331,1,2,1,0,1
331770,331,1,2,0,3,1
331780,331,1,2,1,1,1
331790,331,1,2,0,4,1
331800,331,1,2,1,2,1
331810,331,1,3,0,0,1
331820,331,1,2,1,3,1
331830,331,1,3,0,1,1
331840,331,1,2,1,4,1
331850,331,1,3,0,2,1
331860,331,1,3,1,0,1
331870,331,1,3,0,3,1
331880,331,1,3,1,1,1
331890,331,1,3,0,4,1
331900,331,1,3,1,2,1
331910,331,1,4,0,0,1
331920,331,1,3,1,3,1
331930,331,1,4,0,1,1
331940,331,1,3,1,4,1
331950,331,1,4,0,2,1
331960,331,1,4,1,0,1
331970,331,1,4,0,3,1
331980,331,1,4,1,1,1
331990,331,1,4,0,4,1
332000,331,1,4,1,2,1
332010,332,0,0,0,0,1
332020,331,1,4,1,3,1
332030,332,0,0,0,1,1
332040,331,1,4,1,4,1
332050,332,0,0,0,2,1
332060,332,0,0,1,0,1
332070,332,0,0,0,3,1
332080,332,0,0,1,1,1
332090,332,0,0,0,4,1
332100,332,0,0,1,2,1
332110,332,0,1,0,0,1
332120,332,0,0,1,3,1
332130,332,0,1,0,1,1
332140,332,0,0,1,4,1
332150,332,0,1,0,2,1
332160,332,0,1,1,0,1
332170,332,0,1,0,3,1
332180,332,0,1,1,1,1
332190,332,0,1,0,4,1
332200,332,0,1,1,2,1
332210,332,0,2,0,0,1
332220,332,0,1,1,3,1
332230,332,0,2,0,1,1
332240,332,0,1,1,4,1
332250,332,0,2,0,2,1
332260,332,0,2,1,0,1
332270,332,0,2,0,3,1
332280,332,0,2,1,1,1
332290,332,0,2,0,4,1
332300,332,0,2,1,2,1
332310,332,0,3,0,0,1
332320,332,0,2,1,3,1
332330,332,0,3,0,1,1
332340,332,0,2,1,4,1
332350,332,0,3,0,2,1
332360,332,0,3,1,0,1
332370,332,0,3,0,3,1
332380,332,0,3,1,1,1
332390,332,0,3,0,4,1
332400,332,0,3,1,2,1
332410,332,0,4,0,0,1
332420,332,0,3,1,3,1
332430,332,0,4,0,1,1
332440,332,0,3,1,4,1
332450,332,0,4,0,2,1
332460,332,0,4,1,0,1
332470,332,0,4,0,3,1
332480,332,0,4,1,1,1
332490,332,0,4,0,4,1
332500,332,0,4,1,2,1
332510,332,1,0,0,0,1
332520,332,0,4,1,3,1
332530,332,1,0,0,1,1
332540,332,0,4,1,4,1
332550,332,1,0,0,2,1
332560,332,1,0,1,0,1
332570,332,1,0,0,3,1
332580,332,1,0,1,1,1
332590,332,1,0,0,4,1
332600,332,1,0,1,2,1
332610,332,1,1,0,0,1
332620,332,1,0,1,3,1
332630,332,1,1,0,1,1
332640,332,1,0,1,4,1
332650,332,1,1,0,2,1
332660,332,1,1,1,0,1
332670,332,1,1,0,3,1
332680,332,1,1,1,1,1
332690,332,1,1,0,4,1
332700,332,1,1,1,2,1
332710,332,1,2,0,0,1
332720,332,1,1,1,3,1
332730,332,1,2,0,1,1
332740,332,1,1,1,4,1
332750,332,1,2,0,2,1
332760,332,1,2,1,0,1
332770,332,1,2,0,3,1
332780,332,1,2,1,1,1
332790,332,1,2,0,4,1
332800,332,1,2,1,2,1
332810,332,1,3,0,0,1
332820,332,1,2,1,3,1
332830,332,1,3,0,1,1
332840,332,1,2,1,4,1
332850,332,1,3,0,2,1
332860,332,1,3,1,0,1
332870,332,1,3,0,3,1
332880,332,1,3,1,1,1
332890,332,1,3,0,4,1
332900,332,1,3,1,2,1
332910,332,1,4,0,0,1
332920,332,1,3,1,3,1
332930,332,1,4,0,1,1
332940,332,1,3,1,4,1
332950,332,1,4,0,2,1
332960,332,1,4,1,0,1
332970,332,1,4,0,3,1
332980,332,1,4,1,1,1
332990,332,1,4,0,4,1
333000,332,1,4,1,2,1
333010,333,0,0,0,0,1
333020,332,1,4,1,3,1
333030,333,0,0,0,1,1
333040,332,1,4,1,4,1
333050,333,0,0,0,2,1
333060,333,0,0,1,0,1
333070,333,0,0,0,3,1
333080,333,0,0,1,1,1
333090,333,0,0,0,4,1
333100,333,0,0,1,2,1
333110,333,0,1,0,0,1
333120,333,0,0,1,3,1
333130,333,0,1,0,1,1
333140,333,0,0,1,4,1
333150,333,0,1,0,2,1
333160,333,0,1,1,0,1
333170,333,0,1,0,3,1
333180,333,0,1,1,1,1
333190,333,0,1,0,4,1
333200,333,0,1,1,2,1
333210,333,0,2,0,0,1
333220,333,0,1,1,3,1
333230,333,0,2,0,1,1
333240,333,0,1,1,4,1
333250,333,0,2,0,2,1
333260,333,0,2,1,0,1
333270,333,0,2,0,3,1
333280,333,0,2,1,1,1
333290,333,0,2,0,4,1
333300,333,0,2,1,2,1
333310,333,0,3,0,0,1
333320,333,0,2,1,3,1
333330,333,0,3,0,1,1
333340,333,0,2,1,4,1
333350,333,0,3,0,2,1
333360,333,0,3,1,0,1
333370,333,0,3,0,3,1
333380,333,0,3,1,1,1
333390,333,0,3,0,4,1
333400,333,0,3,1,2,1
333410,333,0,4,0,0,1
333420,333,0,3,1,3,1
333430,333,0,4,0,1,1
333440,333,0,3,1,4,1
333450,333,0,4,0,2,1
333460,333,0,4,1,0,1
333470,333,0,4,0,3,1
333480,333,0,4,1,1,1
333490,333,0,4,0,4,1
333500,333,0,4,1,2,1
333510,333,1,0,0,0,1
333520,333,0,4,1,3,1
333530,333,1,0,0,1,1
333540,333,0,4,1,4,1
333550,333,1,0,0,2,1
333560,333,1,0,1,0,1
333570,333,1,0,0,3,1
333580,333,1,0,1,1,1
333590,333,1,0,0,4,1
333600,333,1,0,1,2,1
333610,333,1,1,0,0,1
333620,333,1,0,1,3,1
333630,333,1,1,0,1,1
333640,333,1,0,1,4,1
333650,333,1,1,0,2,1
333660,333,1,1,1,0,1
333670,333,1,1,0,3,1
333680,333,1,1,1,1,1
333690,333,1,1,0,4,1
333700,333,1,1,1,2,1
333710,333,1,2,0,0,1
333720,333,1,1,1,3,1
333730,333,1,2,0,1,1
333740,333,1,1,1,4,1
333750,333,1,2,0,2,1
333760,333,1,2,1,0,1
333770,333,1,2,0,3,1
333780,333,1,2,1,1,1
333790,333,1,2,0,4,1
333800,333,1,2,1,2,1
333810,333,1,3,0,0,1
333820,333,1,2,1,3,1
333830,333,1,3,0,1,1
